employed,log_bank_balance,log_annual_salary,balance_to_salary,employed_x_log_salary,DEFAULT,PD,pred_fixed_0_5,pred_topK,risk_band
1,8.596846900362655,13.077779147878315,0.0113207850195145,13.077779147878315,0,0.0016994423987428595,0,0,Standard
0,7.22551058444006,11.921664674022187,0.009123739824303,0.0,0,7.882058912207982e-08,0,0,Standard
0,9.275108866667807,11.732834029352084,0.0856221840827357,0.0,0,0.040041186556288584,0,0,Standard
1,9.43784878341342,13.247456235535472,0.0221551491545108,13.247456235535472,0,0.2673604490535885,0,0,Standard
0,9.626906303982024,12.311520897339072,0.0682432994277556,0.0,0,0.3550362760675494,0,0,Review
1,9.49622282608582,12.785817842096831,0.0372662438120891,12.785817842096831,0,0.2845380491974032,0,0,Standard
1,9.033832284177958,12.897183454091351,0.0209950627437965,12.897183454091351,0,0.021572490179112683,0,0,Standard
1,9.67712883811992,13.338534582304776,0.0256947950141305,13.338534582304776,0,0.6394324460107556,1,0,Review
0,9.574894592724352,12.365029016646025,0.061408954741087,0.0,0,0.2798704920251047,0,0,Standard
1,9.62525139331129,12.679869197541397,0.0471377678953015,12.679869197541397,0,0.47210089172526176,0,0,Review
1,8.89088413852006,13.05628288937996,0.0155214201854611,13.05628288937996,0,0.01014757806334939,0,0,Standard
1,8.796139215475407,12.966368250964065,0.0154464198803929,12.966368250964065,0,0.00525253013155481,0,0,Standard
1,9.281018755522604,12.990347361730244,0.0244917364900801,12.990347361730244,0,0.10111726163693552,0,0,Standard
1,9.544192035034817,13.225075621484471,0.0251989387048101,13.225075621484471,0,0.4132864795020966,0,0,Review
0,9.45266832030592,12.255028700700835,0.0606622247157886,0.0,0,0.13828281908074963,0,0,Standard
0,9.578837161717685,12.34020468273162,0.06320117865699,0.0,0,0.28378657101592236,0,0,Standard
1,9.903389547733816,12.332694018866908,0.0880940687880391,12.332694018866908,0,0.8603443328716031,1,1,High
1,8.508313886809642,13.285726418539612,0.0084160672078713,13.285726418539612,0,0.0012009126761374908,0,0,Standard
1,8.873725725215127,12.78861134167969,0.0199400929333586,12.78861134167969,0,0.007367456372753688,0,0,Standard
0,9.213646899384337,11.394790817505658,0.1129023109584157,0.0,0,0.027811954388714647,0,0,Standard
1,7.668000203074577,12.752552591970886,0.0061887809195871,12.752552591970886,0,4.3494235791084536e-06,0,0,Standard
0,8.927022097625903,12.27570262069014,0.0351261777748924,0.0,0,0.004773686473554005,0,0,Standard
1,9.396995857054256,13.000763808039563,0.0272187645934355,13.000763808039563,0,0.19166989515076366,0,0,Standard
1,9.57121249542093,12.928798433960774,0.0348168706582672,12.928798433960774,0,0.41127139021852266,0,0,Review
1,8.730477095765371,13.3259166052843,0.0100961665542455,13.3259166052843,0,0.0048241019302032685,0,0,Standard
1,9.609540563076497,13.02974383857688,0.0327036636444347,13.02974383857688,0,0.4864622257709103,0,0,Review
0,7.517586065867774,12.033708231447374,0.0109254558273256,0.0,0,5.355192467476185e-07,0,0,Standard
1,9.475920996868032,13.14103768210941,0.0255992710824628,13.14103768210941,0,0.30107740539516964,0,0,Standard
1,8.123415518383082,12.793824087589751,0.009365689229524,12.793824087589751,0,7.216903981932768e-05,0,0,Standard
1,9.347626207850023,13.277475560553368,0.0196449530486279,13.277475560553368,0,0.17466906637861526,0,0,Standard
1,9.481920501146028,12.328874178547922,0.0580166363744908,12.328874178547922,0,0.23602554960311506,0,0,Standard
1,9.083651799479236,12.499158590725566,0.0328561422040008,12.499158590725566,0,0.02271067416783896,0,0,Standard
1,9.161880953104491,13.201314289285689,0.0176056314600611,13.201314289285689,0,0.058699411034913246,0,0,Standard
0,8.502485562543963,12.644519171009147,0.0158873296127439,0.0,0,0.00045676991300809663,0,0,Standard
0,9.003660546692638,12.333418522233773,0.0357975243633413,0.0,0,0.008188636298415163,0,0,Standard
1,9.187644764043997,13.06002769756267,0.0208066401420639,13.06002769756267,0,0.06157004270526674,0,0,Standard
1,9.169847489959132,13.166513842415698,0.0183749202018949,13.166513842415698,0,0.05991931560907753,0,0,Standard
0,8.191629242502557,12.3719473580843,0.0152894706478252,0.0,0,4.965356390474961e-05,0,0,Standard
0,9.95157080023231,12.011188751963752,0.1274973715715596,0.0,1,0.8680103071974405,1,1,High
1,0.0,13.398209945779987,0.0,13.398209945779987,0,1.1377880901268204e-25,0,0,Standard
1,9.984752282466994,13.137662546002476,0.0427257116992976,13.137662546002476,1,0.9211389340047021,1,1,High
1,9.210124348644824,12.985315225366888,0.0229304717334805,12.985315225366888,0,0.06675985782092587,0,0,Standard
1,9.162674175917877,12.871804537880044,0.0244963125720357,12.871804537880044,0,0.04658373898884277,0,0,Standard
1,8.933294863512607,13.239424943975582,0.0134838820002344,13.239424943975582,0,0.015353441583223283,0,0,Standard
1,7.170119543449628,13.205188156142215,0.0023914956866917,13.205188156142215,0,3.4463139022346073e-07,0,0,Standard
1,9.432347277553308,13.11583104812283,0.0251332941501315,13.11583104812283,0,0.24294449041750668,0,0,Standard
0,9.580910331506432,12.60140552891015,0.0487738550640074,0.0,0,0.31012995744050376,0,0,Standard
1,6.694264984696066,13.215887235412731,0.0014694616236206,13.215887235412731,0,2.0163455845134898e-08,0,0,Standard
1,8.568228452516063,13.09585897851994,0.0108042193631129,13.09585897851994,0,0.0014498538264228586,0,0,Standard
1,9.04828721634186,12.47130525390176,0.0326101463402062,12.47130525390176,0,0.017865673028209315,0,0,Standard
1,9.138393140662794,13.12693682323934,0.0185247212093962,13.12693682323934,0,0.04829054052167822,0,0,Standard
1,0.0,13.293813318425793,0.0,13.293813318425793,0,1.0157892283126191e-25,0,0,Standard
1,8.89933781180666,13.3462934353411,0.0117125950829393,13.3462934353411,0,0.01371734613734823,0,0,Standard
1,9.224744137886782,12.92537965447571,0.0247054439711544,12.92537965447571,0,0.06995349187095756,0,0,Standard
1,7.688931651715393,13.022993769258662,0.0048222344450997,13.022993769258662,0,6.468294305150599e-06,0,0,Standard
1,8.094647029169616,13.544747796646137,0.004294566450782,13.544747796646137,0,0.00012683921097903433,0,0,Standard
1,9.175976644548223,13.087448484885993,0.0200089967169439,13.087448484885993,0,0.05861156979096739,0,0,Standard
1,7.909607003213122,12.88962312470268,0.0068714449752823,12.88962312470268,0,2.1531138184764542e-05,0,0,Standard
1,0.0,13.070897773435492,0.0,13.070897773435492,0,7.973053515098592e-26,0,0,Standard
1,9.024511873042783,12.568955599835098,0.0288813079380291,12.568955599835098,0,0.016277213586227288,0,0,Standard
1,9.908047141792144,13.393760324091469,0.0306304265774477,13.393760324091469,0,0.8896551028191908,1,1,High
0,9.058312104903344,12.699014178032217,0.0262309453468218,0.0,0,0.01562477179647456,0,0,Standard
1,8.312419869456905,13.19687594198521,0.0075613941408161,13.19687594198521,0,0.00033505354060608917,0,0,Standard
0,9.127945232837504,12.482782745430583,0.0349113839392347,0.0,0,0.020347362779811622,0,0,Standard
1,9.477529899193126,13.0347498700797,0.0285158745939692,13.0347498700797,0,0.2886811233656602,0,0,Standard
1,5.8401764328942,12.959787881600828,0.0008067298835677,12.959787881600828,0,9.307373245349999e-11,0,0,Standard
0,9.16030523314731,12.45358969510856,0.0371279325178348,0.0,0,0.024493198274149607,0,0,Standard
0,9.4817741529896,12.51030928190916,0.0483829561972072,0.0,0,0.18005248242042807,0,0,Standard
1,8.497578066540381,12.975754202143571,0.0113518131109564,12.975754202143571,0,0.0008430460715589532,0,0,Standard
1,9.587334672428652,13.036152814223165,0.0317810666119729,13.036152814223165,0,0.45161204587235265,0,0,Review
0,9.230429232813435,12.679733578679256,0.0317647133549965,0.0,0,0.04500067274351814,0,0,Standard
0,9.468458712174266,12.648650991213929,0.0415745814829575,0.0,0,0.17919555864149675,0,0,Standard
1,8.485661243803076,13.408305456946058,0.0072783642081549,13.408305456946058,0,0.0011773280524169103,0,0,Standard
1,9.713478925780777,13.267046893291628,0.0286206526323702,13.267046893291628,0,0.6809742528540033,1,0,Review
1,8.212025804623437,13.165523857933588,0.007056772076146,13.165523857933588,0,0.00017664418994713487,0,0,Standard
1,9.843395663792228,13.140157243391728,0.037000912185253,13.140157243391728,0,0.821638679600523,1,1,High
0,9.71282571206716,12.230413391344642,0.0806494492084201,0.0,0,0.5013436075033691,1,0,Review
0,8.971773490232065,12.672781979538945,0.0246955477431705,0.0,0,0.008857405578495993,0,0,Standard
0,9.896289710108736,12.557607019349588,0.0698528666765735,0.0,0,0.7952230751375449,1,1,High
1,9.03907269531668,13.259935306057784,0.0146842534138044,13.259935306057784,0,0.029618410857820566,0,0,Standard
1,9.497151064887062,13.087438543733471,0.0275883836814832,13.087438543733471,0,0.3224916110156622,0,0,Standard
0,9.061784677652543,12.325924650503802,0.0382255338966136,0.0,0,0.011870628262938145,0,0,Standard
1,9.087811090694569,13.315523253511255,0.0145840975072005,13.315523253511255,0,0.04148479257831694,0,0,Standard
1,8.995854236853155,13.08744773930298,0.0167105443340896,13.08744773930298,0,0.01979975779265535,0,0,Standard
1,9.653550746326603,13.135555813287253,0.0307437888901231,13.135555813287253,0,0.5724764420771513,1,0,Review
1,8.678257062830252,13.012691269063904,0.0131070865576569,13.012691269063904,0,0.002643475607698314,0,0,Standard
0,8.940393431547275,12.4258784728357,0.0306350032725176,0.0,0,0.005856331231201027,0,0,Standard
0,9.734038784724806,12.207274722745773,0.0843070170549715,0.0,0,0.5397748602252268,1,0,Review
1,9.390553039959824,13.310427480836797,0.0198419618886224,13.310427480836797,0,0.22128966333336733,0,0,Standard
1,0.0,13.30053319430774,0.0,13.30053319430774,0,1.0232323514953419e-25,0,0,Standard
0,9.023485354560856,12.218331201470075,0.0409681042427906,0.0,0,0.00859752338920964,0,0,Standard
1,8.671019247130218,12.0468747834134,0.0341831935504523,12.0468747834134,0,0.0012403250759475404,0,0,Standard
1,9.078311849476409,13.14651566843754,0.01710617127537,13.14651566843754,0,0.034215036643460046,0,0,Standard
1,7.510123995983209,13.126689526114008,0.0036351271039923,13.126689526114008,0,2.4479145509989487e-06,0,0,Standard
0,9.493423887252709,11.967279272075649,0.084253565956967,0.0,0,0.1693649994169602,0,0,Standard
1,0.0,13.255343698216668,0.0,13.255343698216668,0,9.742095093995021e-26,0,0,Standard
1,9.189104478043918,13.280150067498708,0.0167200608345067,13.280150067498708,0,0.07303309135925375,0,0,Standard
1,8.828283149110485,12.729238059946818,0.0202196881581675,12.729238059946818,0,0.005303084797116337,0,0,Standard
1,8.865068733928362,12.605708127673688,0.0237356465201612,12.605708127673688,0,0.00609978151673646,0,0,Standard
1,9.523386051363463,12.98623304474472,0.031338189102185,12.98623304474472,0,0.3460411509218865,0,0,Review
0,8.327300646885925,12.453326395962511,0.0161430817204855,0.0,0,0.00012568460794883956,0,0,Standard
1,10.088636774381076,12.993695839892888,0.0547434068284182,12.993695839892888,1,0.9573514349399067,1,1,High
1,9.722766314548684,13.341631974772357,0.0268115112384261,13.341631974772357,0,0.7038985264119373,1,0,Review
1,9.684557611484616,12.873922428153952,0.0411955725097828,12.873922428153952,0,0.5886204205861402,1,0,Review
1,6.852623046344088,13.019813131459124,0.002094909115567,13.019813131459124,0,4.228453279979757e-08,0,0,Standard
1,9.124433838967056,13.286542008834562,0.0155730184446533,13.286542008834562,0,0.050324654740385236,0,0,Standard
1,8.886331740929256,13.41832095322582,0.0107577807002964,13.41832095322582,0,0.013523958944390785,0,0,Standard
1,9.212066880701885,13.141436169808353,0.0196541422890297,13.141436169808353,0,0.07527575258671995,0,0,Standard
1,9.723118488387245,12.798942480317171,0.0461489480247273,12.798942480317171,0,0.6422528891663105,1,0,Review
1,9.993602441978387,13.37283772847472,0.0340719974233256,13.37283772847472,1,0.9326986667361854,1,1,High
1,9.402764063282063,13.067873231158336,0.0255993183449996,13.067873231158336,0,0.20463059765607358,0,0,Standard
0,9.460211537031372,12.082971242395876,0.0725969808939241,0.0,0,0.13929780873582573,0,0,Standard
1,9.50255017875134,13.005581710211152,0.0301037976418013,13.005581710211152,0,0.3188188106005613,0,0,Standard
1,8.54515849169794,12.98560117131808,0.0117884517750783,12.98560117131808,0,0.0011389699476700627,0,0,Standard
1,7.479231877158506,13.187754484986764,0.0033157030879943,13.187754484986764,0,2.1650168174081694e-06,0,0,Standard
0,9.021023202845832,12.13994138999765,0.0441998583337873,0.0,0,0.008050680469237768,0,0,Standard
1,9.330258016621745,13.406521287283622,0.0169692827117326,13.406521287283622,0,0.173843562815832,0,0,Standard
0,8.867100486392372,12.38524441361049,0.0296503690120188,0.0,0,0.0035401350662538945,0,0,Standard
1,9.523114001819518,13.127217258241885,0.0272098997547607,13.127217258241885,0,0.3657672498523013,0,0,Review
1,8.700980340371801,12.837998463759474,0.0159677869473348,12.837998463759474,0,0.002619827147104661,0,0,Standard
1,9.496565383429964,13.554871867836663,0.0172769800098702,13.554871867836663,0,0.4009390713146626,0,0,Review
0,9.083433843541798,12.728634094314424,0.0261132919726702,0.0,0,0.018771772822492625,0,0,Standard
1,9.018758470234028,13.09035996794394,0.017048031160062,13.09035996794394,0,0.022818862977825885,0,0,Standard
1,7.261365531548025,12.975481826658015,0.003296755836592,12.975481826658015,0,4.691887044250477e-07,0,0,Standard
1,0.0,13.130548745686395,0.0,13.130548745686395,0,8.50687360178619e-26,0,0,Standard
1,8.938458155166462,13.298290600619142,0.0127788729825877,13.298290600619142,0,0.016668853686364976,0,0,Standard
1,8.907428242078291,13.034495459142482,0.0161279671796247,13.034495459142482,0,0.011032840113973444,0,0,Standard
1,8.611870443691458,12.98203241716921,0.0126469193638761,12.98203241716921,0,0.0017105685722030594,0,0,Standard
0,9.235111030301397,11.94550159229794,0.0665047681929452,0.0,0,0.031083173973516013,0,0,Standard
1,9.132638256312148,13.146253482705994,0.0180660397586445,13.146253482705994,0,0.04735335444022118,0,0,Standard
0,0.0,12.582455878982085,0.0,0.0,0,3.2441468394451924e-26,0,0,Standard
1,6.554332184901008,13.19573517007299,0.0013033387014651,13.19573517007299,0,8.546207953878797e-09,0,0,Standard
0,10.031217398687447,12.461943566104289,0.0879693956476597,0.0,1,0.9107287165743213,1,1,High
1,9.128856960320212,12.974824484792396,0.0213634512638271,12.974824484792396,0,0.040773947466406904,0,0,Standard
1,8.302979648623158,13.227363476119772,0.0072654151846399,13.227363476119772,0,0.0003258618762355682,0,0,Standard
1,9.233728719748711,13.148588941253568,0.0199414267201605,13.148588941253568,0,0.08572965932852425,0,0,Standard
0,9.655636263517165,12.008275395544317,0.0951122882347435,0.0,0,0.401916325548701,0,0,Review
1,9.096414388322032,12.912076424702429,0.0220207157976541,12.912076424702429,0,0.03201059486543233,0,0,Standard
1,8.166897854441544,13.044061021107083,0.0076164496625221,13.044061021107083,0,0.0001193660108238566,0,0,Standard
0,9.779985695548785,12.565605780945315,0.0616875488690441,0.0,0,0.6328887911585435,1,0,Review
1,9.1132698436672,13.358758892287971,0.0143271682072376,13.358758892287971,0,0.04995184929993839,0,0,Standard
1,8.628197749459149,13.138824978703246,0.0109896180570638,13.138824978703246,0,0.0021764835502502736,0,0,Standard
0,9.433346313822645,12.60543771953683,0.0419126299708466,0.0,0,0.14400944421269699,0,0,Standard
1,9.049922762569883,13.22917278690834,0.0153082154995735,13.22917278690834,0,0.030823705430585414,0,0,Standard
1,8.54216674015011,12.92468998996766,0.0124913871663221,12.92468998996766,0,0.0010590265746676039,0,0,Standard
1,8.902150783852774,13.492382735279133,0.0101491362550096,13.492382735279133,0,0.0159126277627941,0,0,Standard
1,9.67198415487744,13.26163072792388,0.0276063941850241,13.26163072792388,0,0.6198742563859313,1,0,Review
1,8.997889450200717,12.61206334882232,0.0269359286708623,12.61206334882232,0,0.014143674186761128,0,0,Standard
1,9.519412047106432,13.28412120934082,0.0231726893610192,13.28412120934082,1,0.3855517837447292,0,0,Review
0,8.718715887459156,12.48047158651356,0.0232391851669782,0.0,0,0.0014996778960483276,0,0,Standard
1,7.2189390112190095,13.04366850765569,0.0029514456423269,13.04366850765569,0,3.9025097576936107e-07,0,0,Standard
0,8.813759680301548,12.591795892495858,0.0228642323247199,0.0,0,0.003034964119514663,0,0,Standard
1,9.544372491073492,12.872911784396477,0.0358429518522225,12.872911784396477,0,0.36283216067461516,0,0,Review
1,7.379707009445888,13.294966327828256,0.0026962816718683,13.294966327828256,0,1.331115191490424e-06,0,0,Standard
1,9.284523484163964,12.984392430239335,0.0247245276780979,12.984392430239335,0,0.10277501403587386,0,0,Standard
0,9.16154080776257,11.991354252683813,0.0590180320480497,0.0,0,0.01914277428916702,0,0,Standard
1,9.333838600316945,12.715419576568742,0.0339907667292192,12.715419576568742,0,0.1173112946430329,0,0,Standard
1,9.34545850506196,13.103999631222036,0.0233157436331551,13.103999631222036,0,0.15498127807430379,0,0,Standard
1,9.187264152318605,12.781489564041184,0.0274792270691175,12.781489564041184,0,0.05102451319072963,0,0,Standard
1,9.720369678765952,12.683421234397036,0.0516580880067393,12.683421234397036,0,0.6296354060747382,1,0,Review
0,8.884222345034143,12.158806389622494,0.0378275589194031,0.0,0,0.003316811745251943,0,0,Standard
